record_id,image_seq,subject,subject_middle,section_title,question_no,rank_label,past_exam_refs,question_text,answer_symbol,answer_boolean,explanation_text,source_page_question,source_page_answer,source_image,tags,issue_flag,issue_type,issue_detail,remarks,gpt_check_status,gpt_check_note,human_check_status,human_check_note,final_status
KB2025-069-006,069,行政法,行政手続法,01_目的・対象,12,B,,行政代執行は、義務者の義務不履行をその要件とし、その行為であって、当該義務に対して行政庁が諾否の応答をすべきこととされているものをいう。,○,true,行政代執行は義務者の義務不履行を要件とし、行政手続法の不利益処分の規定が適用されないため、本肢は正しいです。,240,241,0069.png,行政手続法|行政代執行|不利益処分|適用除外|特別法優先,1,Q文修正済み,問題文が小字で正確に読み取れず。answer_symbolは右欄「12 ○」から確認,pending,done,"危険類型: OCR誤記, Q文逆推測補完。 不整合チェック: 行政代執行には行政手続法上の不利益処分手続が適用されない趣旨なら、E文と整合し answer_symbol=○ の可能性が高い。 画像確認指示: 画像では左欄12の『適用されない』否定語と、右欄12の○表記を確認。",gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-069-007,069,行政法,行政手続法,01_目的・対象,13,A,,聴聞は、不利益処分をなす場合にのみ実施されるが、弁明の機会は、申請者の重大な利益に関わる許認可等を拒否する処分をなす場合にも与えられる。,×,false,聴聞は不利益処分に関する手続きであり、弁明の機会は許認可等の拒否に関しても与えられるため、本肢は誤りです。,240,241,0069.png,行政手続法|申請の補正|行政手続法7条|申請書の取扱い,1,Q文修正済み,A問題。問題文が小字で正確に読み取れず。answer_symbolは右欄「13 ×」から確認。原本照合必須,pending,done,"危険類型: OCR誤記, Q文逆推測補完。 不整合チェック: 申請の補正義務に関する問題。E文は行政手続法7条の範囲誤りを示唆しており、Q文が行政庁に過剰な補正義務や受理義務を課していないか確認したい。 画像確認指示: 画像では左欄13の『補正を命じなければならない』『直ちに却下できる』等の限定語、右欄13の×表記を確認。",gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-069-008,069,行政法,行政手続法,01_目的・対象,14,A,,申請により求められた許認可等を拒否する場合、不利益処分として「申請に対する処分」にも該当する。,×,false,申請に対する拒否は不利益処分に該当しないため、本肢は誤りです。行政手続法第2条4号に基づきます。,240,241,0069.png,行政手続法|不利益処分|行政手続法2条4号|定義|適用範囲,1,Q文修正済み,A問題。問題文が小字で正確に読み取れず。answer_symbolは右欄「14 ×」から確認。原本照合必須,pending,done,"危険類型: OCR誤記, Q文逆推測補完。 不整合チェック: 不利益処分の定義または申請取下げとの区別が論点。Q文が本人の申請取下げや任意届出まで不利益処分に含めていれば E文と矛盾し answer_symbol=× の可能性。 画像確認指示: 画像では左欄14の対象行為が『申請の取下げ』か『不利益処分』か、右欄14の×表記を確認。",gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-070-001,070,行政法,行政手続法,01_目的・対象,15,A,,「不利益処分」とは、申請により求められた許認可等を拒否する処分を含む、申請に基づき当該申請した者を名あて人としてさるべき処分のほか、行政庁が、法令に基づき、特定の者を名あて人として、直接に、これに義務を課し、またはその権利を制限する処分をいう。,×,false,不利益処分とは、行政庁が法令に基づき、特定の者を名あて人として、直接に、これに義務を課し、又はその権利を制限する処分をいう（行政手続法2条4号）。ただし、申請により求められた許可等を拒否する処分等も含まれる場合があり、本肢の記述は不正確で誤り。,242,243,0070.png,行政手続法|不利益処分|行政手続法2条4号|定義|名あて人,0,読取揺れ（照合済み）,A問題。問題文はほぼ読み取れたが確認推奨。answer_symbolは右欄「15 ×」から確認。原本照合必須,pending,pending,,vision_verified,Vision照合 2026-04-03,reviewed
KB2025-070-002,070,行政法,行政手続法,01_目的・対象,16,B,,申請拒否処分は、申請により求められた許認可等を拒否するものとして、法の定義上、不利益処分に該当するので、それを行うにあたっては、申請者に対して意見陳述の機会を与えなければならない。,×,false,申請拒否処分は不利益処分に該当しないため、意見陳述の機会を与える必要はなく、本肢は誤りです。,242,243,0070.png,行政手続法|適用除外|特例|不利益処分|行政庁の基準,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「16 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-070-003,070,行政法,行政手続法,01_目的・対象,17,B,,特定の者を名あて人として直接にその権利を制限する処分であっても、名あて人となるべき者の同意の下にすることとされている処分は、法にいう不利益処分とはされない。,○,true,名あて人の同意がある場合、その処分は不利益処分に該当しないため、本肢は正しいです。,242,243,0070.png,行政手続法|行政指導|適用範囲|規定,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「17 ○」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-070-004,070,行政法,行政手続法,01_目的・対象,18,B,,「行政機関」には、国の一定の機関およびその職員が含まれるが、地方公共団体の機関はこれに含まれない。,×,false,地方公共団体の機関も行政手続法の適用を受けるため、本肢は誤りです。行政手続法第3条3項を参照してください。,242,243,0070.png,行政手続法|地方公共団体|適用除外|行政手続法3条3項|機関への適用,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「18 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-070-005,070,行政法,行政手続法,01_目的・対象,19,A,,行政指導は、行政機関がその任務または所掌事務の範囲内において一定の行政目的を実現するため一定の作為または不作為を求める指導、勧告、助言その他の行為であって必ずしも法に基づくものではない。その相手方が特定か不特定かは問わない。,×,false,行政指導は法に基づかない場合もあるが、特定の相手方に対して行われることが多いため、本肢は誤りである。,242,243,0070.png,行政手続法|審査基準|処分基準|行政手続法5条|行政手続法12条,1,読取揺れ（照合済み）,A問題。問題文が小字で正確に読み取れず。answer_symbolは右欄「19 ×」から確認。原本照合必須,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-070-006,070,行政法,行政手続法,01_目的・対象,20,C,,行政機関が行政手続法による規律を受ける行政指導を行うことができるのは、行政機関が行政処分権限を法律上有しており、処分に代替して事前に行政指導をする場合に限られる。これに対し、組織法上の権限のみに基づいて行われる事実上の行政指導については、行政手続法上の規定は適用されない。,×,false,行政指導は、行政処分権限に基づく場合に限らず、事実上の行政指導にも適用されるため、本肢は誤りです。,242,243,0070.png,行政手続法|審査基準|基準の公開|申請処分|C問題,1,読取揺れ,C問題。問題文が小字で正確に読み取れず。answer_symbolは右欄「20 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-071-001,071,行政法,行政手続法,01_目的・対象,21,A,,行政指導に携わる者は、とくに必要がある場合には、当該行政機関の任務または所掌事務の範囲内に属する事項について行政指導を行うことができる。,×,false,行政指導は行政機関の任務に基づくものであり、必要がある場合に限らず、任務の範囲内で行われるため、本肢は誤りである。,244,245,0071.png,行政手続法|不利益処分|行政手続法2条4号|定義|適用範囲,1,読取揺れ（照合済み）,A問題。問題文が小字で正確に読み取れず。answer_symbolは右欄「21 ×」から確認。原本照合必須,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
